INSEE_COM,annee,nb_mutations,NbMaisons,NbApparts,PropMaison,PropAppart,PrixMoyen,Prixm2Moyen,SurfaceMoy
02248,2024,1,1,0,0,100,70000,680,103
02249,2024,2,2,0,0,100,150750,1002,155
02251,2024,2,2,0,0,100,91214,677,122
02253,2024,4,4,0,0,100,147712,1386,124
02254,2024,5,5,0,0,100,186880,1430,138
02256,2024,2,2,0,0,100,90925,589,146
02257,2024,3,3,0,0,100,197667,1623,121
02258,2024,3,3,0,0,100,166133,1890,86
02259,2024,5,5,0,0,100,151800,1634,90
02260,2024,11,11,0,0,100,89380,1173,78
02261,2024,7,7,0,0,100,102293,1188,98
02262,2024,2,2,0,0,100,169500,1569,108
02263,2024,1,1,0,0,100,78000,578,135
02264,2024,10,10,0,0,100,92500,1123,86
02265,2024,2,2,0,0,100,70000,830,85
02266,2024,1,1,0,0,100,65000,1000,65
02267,2024,3,3,0,0,100,303373,3546,101
02268,2024,5,5,0,0,100,120934,1852,79
02269,2024,1,1,0,0,100,60000,571,105
02270,2024,2,2,0,0,100,39500,522,74
02271,2024,3,3,0,0,100,174733,1811,96
02272,2024,2,2,0,0,100,92210,942,97
02275,2024,2,2,0,0,100,37500,460,86
02276,2024,4,4,0,0,100,162375,1151,136
02277,2024,3,3,0,0,100,133333,1367,94
02279,2024,9,9,0,0,100,354192,2721,110
02280,2024,4,4,0,0,100,253125,1734,153
02281,2024,3,3,0,0,100,170100,1698,101
02282,2024,1,1,0,0,100,165000,1941,85
02283,2024,4,4,0,0,100,85975,859,101
02284,2024,1,1,0,0,100,50000,500,100
02286,2024,4,4,0,0,100,89375,977,90
02287,2024,19,19,0,0,100,157671,1592,100
02288,2024,7,7,0,0,100,124743,1241,99
02289,2024,3,3,0,0,100,124333,1419,88
02290,2024,26,24,2,8,92,187800,1926,103
02291,2024,2,2,0,0,100,84950,883,105
02292,2024,10,10,0,0,100,170300,2218,79
02293,2024,2,2,0,0,100,69200,926,74
02295,2024,6,6,0,0,100,89692,794,112
02296,2024,14,14,0,0,100,125779,1325,99
02297,2024,1,1,0,0,100,50000,877,57
02298,2024,10,10,0,0,100,76646,920,82
02299,2024,7,7,0,0,100,86529,1191,72
02302,2024,3,3,0,0,100,180333,1764,104
02303,2024,8,8,0,0,100,194756,1601,122
02304,2024,21,16,5,24,76,82986,835,105
02305,2024,33,31,2,6,94,103072,1191,87
02306,2024,9,9,0,0,100,110950,1055,106
02307,2024,30,26,4,13,87,171930,1955,91
02308,2024,7,7,0,0,100,130379,1208,112
02309,2024,9,9,0,0,100,123183,1216,104
02310,2024,1,1,0,0,100,95000,1218,78
02311,2024,2,2,0,0,100,134250,1718,78
02312,2024,12,12,0,0,100,173522,1142,135
02313,2024,1,1,0,0,100,140000,959,146
02315,2024,16,16,0,0,100,122738,1306,97
02317,2024,2,2,0,0,100,203200,1646,122
02318,2024,13,13,0,0,100,102408,1276,82
02319,2024,5,5,0,0,100,85000,719,114
02321,2024,4,4,0,0,100,121500,1126,111
02322,2024,3,3,0,0,100,140300,1108,120
02324,2024,1,1,0,0,100,200000,1869,107
02326,2024,7,7,0,0,100,149897,1466,105
02327,2024,6,6,0,0,100,105028,1266,82
02328,2024,3,3,0,0,100,174667,1601,105
02329,2024,6,6,0,0,100,92325,1081,81
02330,2024,4,4,0,0,100,196838,1750,114
02332,2024,5,5,0,0,100,112220,1139,97
02333,2024,2,2,0,0,100,89850,1149,82
02334,2024,29,29,0,0,100,91682,1051,89
02336,2024,11,11,0,0,100,162164,1728,95
02337,2024,1,1,0,0,100,50000,500,100
02338,2024,3,3,0,0,100,146133,947,161
02339,2024,7,7,0,0,100,147307,1430,101
02340,2024,52,48,4,8,92,113220,1342,84
02341,2024,2,2,0,0,100,112500,1042,120
02342,2024,1,1,0,0,100,200000,862,232
02343,2024,1,1,0,0,100,455000,1928,236
02346,2024,7,7,0,0,100,121004,1341,92
02347,2024,3,3,0,0,100,163667,1276,139
02349,2024,2,2,0,0,100,211500,1298,184
02350,2024,1,1,0,0,100,186400,1664,112
02351,2024,2,2,0,0,100,103000,1334,78
02352,2024,7,7,0,0,100,84429,935,88
02353,2024,1,1,0,0,100,107700,1171,92
02354,2024,1,1,0,0,100,170000,1030,165
02355,2024,3,3,0,0,100,100000,1234,81
02356,2024,2,2,0,0,100,71500,713,104
02358,2024,4,4,0,0,100,91375,784,102
02359,2024,14,11,3,21,79,132564,1580,82
02360,2024,31,31,0,0,100,164246,1781,94
02361,2024,42,39,3,7,93,72649,853,85
02363,2024,3,3,0,0,100,137833,1772,79
02366,2024,6,6,0,0,100,91750,1072,103
02367,2024,2,2,0,0,100,101750,1405,72
02368,2024,3,3,0,0,100,371000,3147,117
02369,2024,2,2,0,0,100,42500,534,80
02370,2024,3,3,0,0,100,186000,1276,145
02371,2024,19,19,0,0,100,137529,1438,98
02372,2024,7,7,0,0,100,168700,1594,110
02373,2024,1,1,0,0,100,100000,1333,75
02374,2024,9,7,2,22,78,75578,931,82
02375,2024,1,1,0,0,100,390000,2321,168
02376,2024,1,1,0,0,100,135000,1378,98
02377,2024,2,2,0,0,100,112500,662,152
02378,2024,3,3,0,0,100,65333,624,114
02379,2024,3,3,0,0,100,71667,921,77
02381,2024,99,91,8,8,92,65601,832,86
02382,2024,9,9,0,0,100,188054,1496,126
02383,2024,21,17,4,19,81,152324,1332,114
02386,2024,2,2,0,0,100,45500,464,98
02387,2024,3,3,0,0,100,160300,1432,106
02388,2024,4,4,0,0,100,90800,753,117
02389,2024,8,7,1,12,88,134625,1546,87
02390,2024,4,4,0,0,100,107000,1112,97
02391,2024,2,2,0,0,100,166500,1522,112
02392,2024,3,3,0,0,100,119333,857,144
02395,2024,2,2,0,0,100,202300,1562,134
02397,2024,17,17,0,0,100,114551,1126,108
02398,2024,1,1,0,0,100,177650,1974,90
02399,2024,9,9,0,0,100,161383,1308,125
02403,2024,6,5,1,17,83,95417,958,98
02404,2024,1,1,0,0,100,20000,370,54
02405,2024,4,4,0,0,100,130625,1188,101
02406,2024,3,3,0,0,100,217000,1589,138
02407,2024,4,4,0,0,100,195650,1835,111
02408,2024,234,151,83,35,65,94454,1238,78
02409,2024,3,3,0,0,100,104333,1201,86
02412,2024,1,1,0,0,100,108500,1550,70
02413,2024,1,1,0,0,100,263000,1206,218
02414,2024,4,4,0,0,100,156875,1150,150
02415,2024,1,1,0,0,100,140000,2857,49
02416,2024,6,6,0,0,100,82675,997,91
02417,2024,2,2,0,0,100,132500,1353,128
02418,2024,5,5,0,0,100,123040,1397,89
02419,2024,1,1,0,0,100,34000,447,76
02420,2024,4,4,0,0,100,127950,1467,90
02421,2024,2,2,0,0,100,94000,1040,93
02422,2024,15,15,0,0,100,89693,976,102
02423,2024,5,5,0,0,100,170410,1656,104
02424,2024,1,1,0,0,100,220000,791,278
02425,2024,1,1,0,0,100,145000,1074,135
02426,2024,6,6,0,0,100,112050,1327,86
02427,2024,6,6,0,0,100,117462,1300,93
02429,2024,1,1,0,0,100,289000,2779,104
02430,2024,13,13,0,0,100,84300,1059,80
02431,2024,5,5,0,0,100,98580,1231,78
02432,2024,1,1,0,0,100,175000,2465,71
02433,2024,1,1,0,0,100,100874,1215,83
02438,2024,1,1,0,0,100,124900,1436,87
02439,2024,17,17,0,0,100,177768,1512,124
02440,2024,2,2,0,0,100,88900,990,92
02443,2024,4,4,0,0,100,185750,1490,132
02444,2024,1,1,0,0,100,50000,806,62
02445,2024,2,2,0,0,100,80000,876,88
02446,2024,1,1,0,0,100,128000,1320,97
02447,2024,3,3,0,0,100,184333,1515,109
02450,2024,4,4,0,0,100,51000,643,82
02451,2024,2,2,0,0,100,132600,1142,118
02452,2024,1,1,0,0,100,185000,1156,160
02453,2024,8,8,0,0,100,123903,1577,84
02454,2024,1,1,0,0,100,175000,946,185
02455,2024,1,1,0,0,100,50000,769,65
02456,2024,2,2,0,0,100,132500,2310,62
02457,2024,4,4,0,0,100,123500,1249,97
02458,2024,5,5,0,0,100,177620,1729,103
02459,2024,2,2,0,0,100,140550,1112,126
02461,2024,3,3,0,0,100,161333,1638,105
02462,2024,6,6,0,0,100,113167,1409,84
02463,2024,4,4,0,0,100,128000,1242,124
02464,2024,5,5,0,0,100,163890,1596,99
02465,2024,7,7,0,0,100,216579,2085,104
02466,2024,2,2,0,0,100,145750,1650,96
02468,2024,24,22,2,8,92,86633,1195,89
02469,2024,4,4,0,0,100,65000,672,94
02470,2024,2,2,0,0,100,235242,1286,158
02471,2024,1,1,0,0,100,260000,2680,97
02472,2024,6,6,0,0,100,144950,1647,102
02473,2024,3,3,0,0,100,119167,1014,118
02474,2024,6,6,0,0,100,90167,999,88
02476,2024,6,6,0,0,100,73417,636,107
02477,2024,6,5,1,17,83,156133,1800,87
02480,2024,1,1,0,0,100,89500,752,119
02481,2024,2,2,0,0,100,443000,1892,226
02483,2024,9,9,0,0,100,112689,1209,91
02484,2024,8,8,0,0,100,174300,1811,105
02485,2024,1,1,0,0,100,212500,2125,100
02486,2024,1,1,0,0,100,90000,857,105
02487,2024,3,3,0,0,100,183167,2297,89
02488,2024,2,2,0,0,100,90000,1092,76
02489,2024,5,5,0,0,100,140840,1291,108
02490,2024,1,1,0,0,100,95000,1218,78
02491,2024,4,4,0,0,100,163425,920,144
02492,2024,3,3,0,0,100,115333,1077,139
02493,2024,5,5,0,0,100,71600,1004,70
02494,2024,2,2,0,0,100,70000,996,70
02495,2024,10,10,0,0,100,120080,1130,106
02496,2024,1,1,0,0,100,125000,1087,115
02497,2024,9,9,0,0,100,154333,1611,101
02498,2024,7,7,0,0,100,141571,1163,120
02499,2024,1,1,0,0,100,238000,1587,150
02500,2024,12,12,0,0,100,88200,991,85
02502,2024,15,15,0,0,100,91926,1009,93
02503,2024,12,12,0,0,100,96771,919,109
02504,2024,17,17,0,0,100,144546,1364,107
02506,2024,3,3,0,0,100,294542,2077,136
02507,2024,1,1,0,0,100,120000,597,201
02508,2024,2,2,0,0,100,115000,1337,86
02511,2024,3,3,0,0,100,109120,1094,100
02512,2024,3,3,0,0,100,173333,1448,119
02514,2024,3,3,0,0,100,150833,1861,81
02516,2024,1,1,0,0,100,44000,373,118
02517,2024,4,4,0,0,100,89962,1032,89
02519,2024,1,1,0,0,100,122000,1419,86
02520,2024,11,11,0,0,100,141427,1506,92
02521,2024,23,22,1,4,96,175109,1943,94
02523,2024,1,1,0,0,100,435000,1279,340
02524,2024,5,5,0,0,100,171100,1658,104
02525,2024,1,1,0,0,100,78000,1300,60
02526,2024,2,2,0,0,100,51875,514,98
02527,2024,1,1,0,0,100,120000,1000,120
02528,2024,1,1,0,0,100,184320,2491,74
02529,2024,2,2,0,0,100,110900,1111,92
02530,2024,1,1,0,0,100,25000,610,41
02531,2024,2,2,0,0,100,161300,1142,162
02532,2024,9,9,0,0,100,114433,1045,111
02533,2024,3,3,0,0,100,129200,1104,113
02535,2024,1,1,0,0,100,119700,921,130
02536,2024,1,1,0,0,100,258000,2580,100
02537,2024,1,1,0,0,100,80000,909,88
02538,2024,2,2,0,0,100,182500,1894,86
02539,2024,6,6,0,0,100,118450,1352,83
02540,2024,7,7,0,0,100,158857,1574,113
02541,2024,5,5,0,0,100,163860,1533,104
02542,2024,3,3,0,0,100,105333,1577,67
02543,2024,22,22,0,0,100,132166,1452,93
02544,2024,6,6,0,0,100,102533,891,120
02545,2024,1,1,0,0,100,57500,479,120
02548,2024,4,4,0,0,100,128500,1264,119
02549,2024,14,14,0,0,100,141936,1671,85
02550,2024,1,1,0,0,100,241000,2975,81
02551,2024,1,1,0,0,100,75000,1250,60
02552,2024,2,2,0,0,100,212250,1189,186
02553,2024,2,2,0,0,100,78250,976,86
02554,2024,11,9,2,18,82,191746,2049,99
02555,2024,31,26,5,16,84,174487,1921,91
02556,2024,1,1,0,0,100,35000,438,80
02557,2024,1,1,0,0,100,312000,1248,250
02558,2024,29,29,0,0,100,103317,1170,92
02559,2024,5,5,0,0,100,91540,1132,87
02560,2024,5,5,0,0,100,117680,1623,97
02561,2024,1,1,0,0,100,105042,1439,73
02562,2024,2,2,0,0,100,85000,1129,77
02563,2024,4,4,0,0,100,95625,1225,78
02564,2024,12,11,1,8,92,148792,1670,89
02565,2024,4,4,0,0,100,85250,1234,72
02566,2024,18,18,0,0,100,134122,1523,89
02567,2024,2,2,0,0,100,154625,1275,122
02568,2024,3,3,0,0,100,302983,2444,125
02569,2024,4,4,0,0,100,101250,1025,105
02570,2024,1,1,0,0,100,154000,1556,99
02571,2024,3,3,0,0,100,97600,1392,70
02572,2024,3,3,0,0,100,255157,2004,149
02574,2024,11,11,0,0,100,92854,726,133
02575,2024,15,15,0,0,100,68127,778,87
02576,2024,2,2,0,0,100,207000,1519,150
02577,2024,2,2,0,0,100,129312,1076,122
02578,2024,2,2,0,0,100,61875,851,74
02580,2024,6,6,0,0,100,193033,1587,121
02581,2024,3,3,0,0,100,117667,1262,94
02585,2024,1,1,0,0,100,139000,1759,79
02586,2024,1,1,0,0,100,43080,431,100
02587,2024,3,3,0,0,100,173667,1518,142
02589,2024,3,3,0,0,100,139667,1679,83
02591,2024,1,1,0,0,100,184100,1089,169
02592,2024,4,4,0,0,100,78500,796,108
02593,2024,9,9,0,0,100,165344,1602,103
02596,2024,11,11,0,0,100,148545,1432,102
02598,2024,10,9,1,10,90,127000,1749,96
02599,2024,2,2,0,0,100,63500,1052,58
02600,2024,3,3,0,0,100,65667,973,67
02601,2024,3,3,0,0,100,165177,1842,93
02602,2024,19,19,0,0,100,111642,1331,83
02605,2024,2,2,0,0,100,51750,503,102
02606,2024,1,1,0,0,100,231700,1324,175
02608,2024,7,7,0,0,100,73300,796,87
02610,2024,5,5,0,0,100,192800,1935,104
02612,2024,1,1,0,0,100,66000,805,82
02613,2024,9,9,0,0,100,148820,1704,92
02614,2024,1,1,0,0,100,160000,1391,115
02615,2024,3,3,0,0,100,126900,1085,116
02617,2024,2,2,0,0,100,89000,871,103
02618,2024,4,4,0,0,100,100252,1103,90
02619,2024,9,9,0,0,100,129944,1290,101
02620,2024,5,5,0,0,100,144140,1793,86
02621,2024,7,6,1,14,86,178279,1367,130
02623,2024,1,1,0,0,100,26000,500,52
02626,2024,4,4,0,0,100,215880,2430,89
02629,2024,2,2,0,0,100,98900,932,92
02631,2024,10,10,0,0,100,107822,1348,87
02636,2024,1,1,0,0,100,196650,1206,163
02637,2024,5,5,0,0,100,125090,1077,115
02638,2024,6,6,0,0,100,119667,1273,97
02639,2024,2,2,0,0,100,201500,1352,149
02640,2024,2,2,0,0,100,59000,754,76
02642,2024,4,4,0,0,100,133750,1131,106
02643,2024,6,6,0,0,100,149605,1547,104
02644,2024,4,4,0,0,100,205500,1531,140
02648,2024,26,26,0,0,100,98668,1075,94
02649,2024,1,1,0,0,100,187000,1100,170
02650,2024,4,4,0,0,100,109750,1242,92
02651,2024,1,1,0,0,100,80000,1026,78
02653,2024,4,4,0,0,100,192750,1950,99
02656,2024,5,5,0,0,100,183720,1679,115
02657,2024,2,2,0,0,100,128050,1178,110
02658,2024,4,4,0,0,100,66500,828,83
02659,2024,6,6,0,0,100,122325,1280,87
02661,2024,2,2,0,0,100,168500,1164,136
02662,2024,7,6,1,14,86,127714,1503,90
02663,2024,1,1,0,0,100,241750,1691,143
02665,2024,4,4,0,0,100,107700,1282,83
02666,2024,12,12,0,0,100,60938,655,88
02667,2024,1,1,0,0,100,225306,2048,110
02668,2024,15,14,1,7,93,84209,865,102
02670,2024,2,2,0,0,100,60000,912,66
02671,2024,2,2,0,0,100,116500,1456,80
02672,2024,2,2,0,0,100,173500,1264,138
02673,2024,3,3,0,0,100,115333,1613,75
02674,2024,1,1,0,0,100,30000,536,56
02675,2024,1,1,0,0,100,140000,1591,88
02676,2024,13,12,1,8,92,143504,1099,141
02677,2024,3,3,0,0,100,84333,1302,68
02678,2024,1,1,0,0,100,112000,875,128
02679,2024,1,1,0,0,100,258000,1402,184
02680,2024,21,21,0,0,100,88162,1034,86
02682,2024,1,1,0,0,100,80000,889,90
02684,2024,35,34,1,3,97,93265,874,109
02685,2024,1,1,0,0,100,170000,1126,151
02686,2024,3,3,0,0,100,79333,966,88
02687,2024,4,4,0,0,100,250350,2385,111
02690,2024,1,1,0,0,100,50000,385,130
02691,2024,582,451,131,23,77,107095,1220,87
02693,2024,1,1,0,0,100,71500,627,114
02694,2024,9,9,0,0,100,90378,1137,84
02697,2024,4,4,0,0,100,163325,1504,109
02698,2024,1,1,0,0,100,72000,1263,57
02701,2024,9,9,0,0,100,144944,1358,112
02702,2024,3,3,0,0,100,122633,1168,97
02703,2024,10,10,0,0,100,82540,1119,73
02704,2024,3,3,0,0,100,109300,1331,89
02705,2024,4,4,0,0,100,120325,1167,110
02706,2024,8,8,0,0,100,161006,1695,96
02707,2024,1,1,0,0,100,92000,920,100
02708,2024,2,2,0,0,100,251525,1494,164
02709,2024,4,4,0,0,100,82100,854,92
02710,2024,4,4,0,0,100,91100,1070,85
02711,2024,4,4,0,0,100,179000,1092,174
02713,2024,2,2,0,0,100,157000,2018,83
02714,2024,3,3,0,0,100,145000,1754,81
02715,2024,2,2,0,0,100,61188,520,114
02716,2024,4,4,0,0,100,176750,1681,108
02717,2024,6,6,0,0,100,131717,1177,113
02719,2024,32,32,0,0,100,100827,1179,86
02720,2024,18,18,0,0,100,100671,897,114
02721,2024,7,7,0,0,100,157351,1247,131
02722,2024,275,131,144,52,48,145339,1832,81
02723,2024,1,1,0,0,100,100000,775,129
02724,2024,1,1,0,0,100,155000,1535,101
02725,2024,1,1,0,0,100,49000,343,143
02726,2024,2,2,0,0,100,127500,1687,83
02727,2024,3,3,0,0,100,99000,707,158
02728,2024,2,2,0,0,100,200200,1369,149
02730,2024,2,2,0,0,100,71500,1222,56
02736,2024,1,1,0,0,100,137000,958,143
02737,2024,5,5,0,0,100,124800,1395,99
02738,2024,127,124,3,2,98,96408,1152,86
02739,2024,3,3,0,0,100,141333,1306,120
02740,2024,2,2,0,0,100,63066,992,61
02741,2024,6,6,0,0,100,60433,830,74
02743,2024,1,1,0,0,100,102000,1229,83
02746,2024,5,5,0,0,100,111000,1150,92
02747,2024,2,2,0,0,100,147000,1263,116
02748,2024,11,11,0,0,100,132836,1589,94
02749,2024,1,1,0,0,100,111000,2135,52
02750,2024,4,4,0,0,100,61000,1264,49
02752,2024,8,8,0,0,100,94312,891,109
02753,2024,4,4,0,0,100,112125,1033,105
02754,2024,1,1,0,0,100,112500,1324,85
02755,2024,2,2,0,0,100,100610,988,98
02756,2024,3,3,0,0,100,156133,1024,145
02757,2024,6,6,0,0,100,67167,694,101
02758,2024,24,22,2,8,92,139858,1435,101
02759,2024,2,2,0,0,100,115000,996,112
02760,2024,2,2,0,0,100,75250,758,99
02761,2024,2,2,0,0,100,210875,1864,113
02763,2024,4,4,0,0,100,125083,982,124
02764,2024,1,1,0,0,100,187000,1870,100
02765,2024,2,2,0,0,100,143500,1438,100
02766,2024,3,3,0,0,100,131667,1104,119
02767,2024,3,3,0,0,100,185833,1706,122
02768,2024,7,7,0,0,100,132543,1371,101
02769,2024,10,10,0,0,100,102335,883,113
02770,2024,2,2,0,0,100,402425,2702,153
02772,2024,1,1,0,0,100,176000,1725,102
02774,2024,1,1,0,0,100,95000,880,108
02775,2024,11,11,0,0,100,113973,1287,90
02776,2024,4,4,0,0,100,110450,1338,76
02779,2024,1,1,0,0,100,68000,764,89
02780,2024,12,12,0,0,100,194114,1788,108
02781,2024,4,4,0,0,100,205700,2030,101
02782,2024,1,1,0,0,100,45000,395,114
02783,2024,2,2,0,0,100,144000,1218,124
02785,2024,12,12,0,0,100,101854,1190,90
02786,2024,1,1,0,0,100,355000,3859,92
02787,2024,5,5,0,0,100,127300,1380,96
02788,2024,5,5,0,0,100,110700,1179,95
02789,2024,13,13,0,0,100,91444,985,92
02790,2024,1,1,0,0,100,126200,1328,95
02791,2024,4,4,0,0,100,66512,1323,47
02792,2024,2,2,0,0,100,245000,1420,176
02793,2024,1,1,0,0,100,105000,1750,60
02794,2024,2,2,0,0,100,141750,2459,73
02795,2024,15,10,5,33,67,112117,1686,72
02796,2024,1,1,0,0,100,63000,594,106
02797,2024,2,2,0,0,100,127500,1342,98
02798,2024,9,7,2,22,78,154422,1577,107
02799,2024,4,4,0,0,100,165162,1262,142
02800,2024,4,4,0,0,100,511473,3412,144
02801,2024,4,4,0,0,100,110938,878,141
02802,2024,1,1,0,0,100,75000,514,146
02803,2024,3,3,0,0,100,143633,1781,79
02804,2024,4,4,0,0,100,163750,1701,92
02805,2024,25,21,4,16,84,131288,1496,88
02806,2024,4,4,0,0,100,99000,1133,89
02807,2024,8,8,0,0,100,148125,1490,96
02808,2024,1,1,0,0,100,42000,894,47
02809,2024,1,1,0,0,100,143000,1490,96
02810,2024,92,61,31,34,66,169757,2021,86
02812,2024,1,1,0,0,100,184400,1537,120
02813,2024,2,2,0,0,100,102460,1486,65
02814,2024,2,2,0,0,100,97000,1651,68
02815,2024,6,6,0,0,100,161025,1238,120
02816,2024,9,8,1,11,89,121478,1451,88
02817,2024,1,1,0,0,100,110000,957,115
02818,2024,6,6,0,0,100,177833,2099,88
02819,2024,1,1,0,0,100,25000,347,72
02820,2024,15,15,0,0,100,107527,1151,101
02821,2024,5,5,0,0,100,107990,1235,88
02822,2024,2,2,0,0,100,240000,3270,73
02823,2024,2,2,0,0,100,58000,910,67
02824,2024,4,4,0,0,100,189112,1767,118
02826,2024,1,1,0,0,100,115000,1045,110
02827,2024,7,7,0,0,100,95864,960,93
02828,2024,1,1,0,0,100,116000,1634,71
02830,2024,12,12,0,0,100,71242,716,104
02831,2024,3,3,0,0,100,102333,1127,90
02832,2024,4,4,0,0,100,129750,1117,116
02833,2024,3,3,0,0,100,125000,1285,97
03001,2024,35,33,2,6,94,150207,1644,89
03002,2024,2,2,0,0,100,115000,1414,113
03003,2024,14,14,0,0,100,101161,879,124
03004,2024,2,2,0,0,100,73715,934,70
03005,2024,6,6,0,0,100,50283,908,58
03006,2024,10,9,1,10,90,112017,1414,83
03007,2024,6,6,0,0,100,91570,756,105
03008,2024,6,6,0,0,100,102732,1290,75
03010,2024,4,4,0,0,100,130745,1401,93
03011,2024,4,4,0,0,100,131585,1328,102
03012,2024,3,3,0,0,100,155667,1429,111
03013,2024,25,25,0,0,100,181256,1763,103
03014,2024,2,2,0,0,100,219850,2117,87
03015,2024,2,2,0,0,100,100475,1988,49
03016,2024,1,1,0,0,100,25000,625,40
03017,2024,2,2,0,0,100,84530,1100,88
03018,2024,5,5,0,0,100,98220,1263,79
03019,2024,18,18,0,0,100,126598,1216,100
03020,2024,4,4,0,0,100,80122,874,98
03021,2024,3,3,0,0,100,76000,774,94
03022,2024,17,17,0,0,100,99075,1205,83
03023,2024,119,97,22,18,82,191878,1991,98
03024,2024,3,3,0,0,100,150333,1526,122
03025,2024,16,16,0,0,100,113664,1160,107
03026,2024,9,9,0,0,100,172656,1803,107
03027,2024,14,14,0,0,100,86854,965,100
03028,2024,8,8,0,0,100,108334,1112,95
03029,2024,11,11,0,0,100,108071,1298,81
03030,2024,10,10,0,0,100,120182,1421,88
03031,2024,1,1,0,0,100,60000,476,126
03032,2024,1,1,0,0,100,78600,1123,70
03034,2024,8,8,0,0,100,185119,1967,86
03035,2024,1,1,0,0,100,201000,2072,97
03036,2024,27,26,1,4,96,111104,1230,85
03037,2024,7,7,0,0,100,86022,1067,67
03038,2024,9,9,0,0,100,107333,981,106
03039,2024,2,2,0,0,100,106000,1166,92
03040,2024,7,7,0,0,100,158286,1777,91
03041,2024,2,2,0,0,100,226036,1498,150
03042,2024,5,5,0,0,100,71380,1214,66
03043,2024,14,14,0,0,100,151891,1402,107
03044,2024,20,20,0,0,100,174043,1621,106
03045,2024,11,11,0,0,100,99265,1371,83
03046,2024,19,18,1,5,95,64705,871,77
03047,2024,6,6,0,0,100,80688,1181,67
03048,2024,20,20,0,0,100,81053,969,86
03049,2024,7,7,0,0,100,73429,867,89
03050,2024,6,6,0,0,100,137171,1583,89
03051,2024,4,4,0,0,100,32500,606,54
03052,2024,11,11,0,0,100,131927,1134,117
03053,2024,14,14,0,0,100,95818,1186,86
03054,2024,6,6,0,0,100,140680,1415,101
03055,2024,8,8,0,0,100,109499,1112,90
03056,2024,10,10,0,0,100,112544,1589,80
03057,2024,1,1,0,0,100,64000,1123,57
03058,2024,3,3,0,0,100,54500,889,57
03059,2024,4,4,0,0,100,296750,1540,198
03060,2024,11,11,0,0,100,170673,1566,113
03061,2024,5,5,0,0,100,144780,1624,84
03062,2024,7,7,0,0,100,104160,1658,61
03063,2024,12,12,0,0,100,112561,1055,101
03064,2024,1,1,0,0,100,127000,3256,39
03065,2024,3,3,0,0,100,134833,931,142
03066,2024,7,7,0,0,100,74930,1076,76
03067,2024,1,1,0,0,100,171500,1072,160
03068,2024,1,1,0,0,100,295000,1612,183
03069,2024,3,3,0,0,100,75667,725,110
03070,2024,1,1,0,0,100,205000,1708,120
03071,2024,2,2,0,0,100,197500,1484,120
03072,2024,1,1,0,0,100,45000,511,88
03073,2024,3,3,0,0,100,153303,1433,97
03074,2024,11,11,0,0,100,180727,1586,94
03075,2024,4,4,0,0,100,117000,1043,115
03076,2024,1,1,0,0,100,179210,1572,114
03077,2024,2,2,0,0,100,206750,1596,113
03078,2024,11,11,0,0,100,103170,1066,99
03079,2024,6,6,0,0,100,247055,2333,104
03080,2024,7,7,0,0,100,220933,1918,113
03081,2024,3,3,0,0,100,122017,1146,108
03082,2024,69,59,10,14,86,76876,962,82
03083,2024,5,5,0,0,100,95940,914,102
03084,2024,37,37,0,0,100,94184,1034,92
03085,2024,4,4,0,0,100,151425,1401,97
03086,2024,4,4,0,0,100,124738,1508,82
03087,2024,7,7,0,0,100,87286,1027,74
03088,2024,1,1,0,0,100,150000,1087,138
03089,2024,5,5,0,0,100,66168,831,81
03090,2024,4,4,0,0,100,81678,740,125
03091,2024,3,3,0,0,100,134223,1407,114
03092,2024,6,6,0,0,100,126367,1240,107
03093,2024,11,11,0,0,100,177772,1882,100
03094,2024,21,17,4,19,81,186581,1970,94
03095,2024,180,102,78,43,57,126181,1510,80
03096,2024,2,2,0,0,100,128000,833,130
03097,2024,4,4,0,0,100,133655,1407,91
03098,2024,59,52,7,12,88,99051,1122,85
03099,2024,2,2,0,0,100,51500,951,82
03100,2024,12,12,0,0,100,96121,1170,92
03101,2024,96,94,2,2,98,111053,1246,90
03102,2024,27,26,1,4,96,97329,1131,88
03103,2024,18,14,4,22,78,78650,1067,76
03104,2024,20,19,1,5,95,90245,968,96
03105,2024,3,3,0,0,100,94253,1197,78
03106,2024,16,16,0,0,100,112774,1207,93
03107,2024,15,14,1,7,93,119902,1375,90
03108,2024,2,2,0,0,100,108550,2004,54
03109,2024,12,12,0,0,100,119129,1230,95
03110,2024,10,10,0,0,100,160845,1856,91
03111,2024,14,14,0,0,100,118401,1129,104
03112,2024,5,5,0,0,100,123900,1115,110
03113,2024,5,5,0,0,100,68760,938,81
03115,2024,7,7,0,0,100,168857,1422,119
03116,2024,1,1,0,0,100,100000,333,300
03117,2024,7,7,0,0,100,118943,1193,106
03118,2024,77,70,7,9,91,113825,1313,86
03119,2024,5,5,0,0,100,50300,582,94
03120,2024,4,4,0,0,100,61400,750,87
03121,2024,4,4,0,0,100,173485,1450,119
03122,2024,5,5,0,0,100,117393,1265,91
03124,2024,2,2,0,0,100,160750,1276,146
03125,2024,2,2,0,0,100,56250,936,53
03126,2024,27,17,10,37,63,158451,1803,83
03127,2024,14,13,1,7,93,82745,830,102
03128,2024,37,35,2,5,95,102044,1219,85
